triangle_id,point_1_x,point_1_y,point_1_z,point_2_x,point_2_y,point_2_z,point_3_x,point_3_y,point_3_z
15105,796,68,-3.7504370762238035,794.4167077385794,67.94459459491921,0,796,72,-3.851126425821146
15106,796,72,-3.851126425821146,794.4167077385794,67.94459459491921,0,792,72,-3.7806189216128523
15107,791.1930590899372,68.81250000027876,0,794.4167077385794,67.94459459491921,0,764.5359644952489,70.67229729720475,0
15108,308,204,-2.881470134408424,312,208,-2.859237820871048,312,204,-2.890090573320012
15109,312,204,-2.890090573320012,312,208,-2.859237820871048,316,208,-2.882095659367775
15110,348,316,-3.1447620772718907,352,316,-3.152134570288394,348,312,-3.185792146692909
15111,352,320,-3.1081240036245874,352.28089692747795,321.7449324325476,0,356,320,-3.100620853331454
15112,355.7525185491073,323.48074324339416,0,352.28089692747795,321.7449324325476,0,409.9346131436522,361.4206081085849,0
15113,320,260,-3.2445458507183695,324,264,-3.3062257537840414,324,260,-3.2749299623444865
15114,324,260,-3.2749299623444865,324,264,-3.3062257537840414,328,264,-3.343033710236297
15115,328,272,-3.370858389220376,328,276,-3.3686629040618525,332,276,-3.409325825105653
15116,812,104,-4.317637214006847,808,100,-4.31512614118744,808,104,-4.297866146993299
15117,312.29525503568453,172.49619932445052,0,310.43545773828066,180.24535472990166,0,311.3653563869826,176.37077702717608,0
15118,311.3653563869826,176.37077702717608,0,310.43545773828066,180.24535472990166,0,312,180,-3.1771980628415752
15119,313.22515368438644,168.62162162172496,0,310.43545773828066,180.24535472990166,0,312.29525503568453,172.49619932445052,0
15120,316,248,-3.098860805891592,320,252,-3.16369800050882,320,248,-3.117148480382848
15121,320,248,-3.117148480382848,320,252,-3.16369800050882,324,252,-3.191778670443971
15122,308,208,-2.852857170803302,312,212,-2.8393558646723807,312,208,-2.859237820871048
15123,312,208,-2.859237820871048,312,212,-2.8393558646723807,316,212,-2.860242576641826
15124,312,232,-2.91429137078625,316,236,-2.9677956358752304,316,232,-2.9261462115987054
15125,316,232,-2.9261462115987054,316,236,-2.9677956358752304,320,236,-2.98793997910983
15126,347.3214374680529,316.7854729731226,0,348,316,-3.1447620772718907,344.8417077383404,314.30574324341006,0
15127,324,272,-3.3317464842818145,328,276,-3.3686629040618525,328,272,-3.370858389220376
15128,808,92,-4.35073465705961,804,88,-4.320314589383469,804,92,-4.310606247533313
15129,800,72,-3.917021660897255,796,68,-3.7504370762238035,796,72,-3.851126425821146
15130,348,316,-3.1447620772718907,349.80116719776544,319.2652027028351,0,352,316,-3.152134570288394
15131,308,212,-2.835110018077762,312,216,-2.827274510479036,312,212,-2.8393558646723807
15132,312,212,-2.8393558646723807,312,216,-2.827274510479036,316,216,-2.8472132368589853
15133,310.43545773828066,180.24535472990166,0,309.50555908957875,184.11993243262722,0,312,184,-3.14011432662774
15134,309.50555908957875,184.11993243262722,0,309.4137552476224,187.15610470248828,0,312,184,-3.14011432662774
15135,316,236,-2.9677956358752304,316,240,-3.0098155257230763,320,240,-3.028515506206044
15136,312,236,-2.9603830863568192,316,240,-3.0098155257230763,316,236,-2.9677956358752304
15137,336,292,-3.3347565564287205,336,296,-3.2936183042506677,340,296,-3.3265587618252312
15138,340,300,-3.27914775311375,340,304,-3.2326509552626095,344,304,-3.255240168002742
15139,344.8417077383404,314.30574324341006,0,348,316,-3.1447620772718907,348,312,-3.185792146692909
15140,348,316,-3.1447620772718907,347.3214374680529,316.7854729731226,0,349.80116719776544,319.2652027028351,0
15141,332,292,-3.2963214413643147,336,296,-3.2936183042506677,336,292,-3.3347565564287205
15142,332,288,-3.3365233034609947,336,288,-3.3731440448872854,332,284,-3.371775286144347
15143,800,76,-4.014699499543913,796,76,-3.9456612466594567,800,80,-4.104064349003576
15144,794.4167077385794,67.94459459491921,0,797.6403563872216,67.07668918955964,0,764.5359644952489,70.67229729720475,0
15145,308.44840633849026,199.71430842806834,0,309.321951405666,190.19227697234936,0,307.7584689552272,203.1639953440652,0
15146,309.4137552476224,187.15610470248828,0,309.321951405666,190.19227697234936,0,312,188,-3.0890478922386215
15147,808,100,-4.31512614118744,808,96,-4.334168857333471,804,96,-4.300169012924063
15148,804,80,-4.174484245528438,800,76,-4.014699499543913,800,80,-4.104064349003576
15149,812,100,-4.35182719132532,808,96,-4.334168857333471,808,100,-4.31512614118744
15150,308,216,-2.82401428495383,312,220,-2.82787859384578,312,216,-2.827274510479036
15151,312,216,-2.827274510479036,312,220,-2.82787859384578,316,220,-2.8457409257848743
15152,336,300,-3.2500556950705866,340,304,-3.2326509552626095,340,300,-3.27914775311375
15153,320,264,-3.2741176033027184,324,268,-3.324845692608809,324,264,-3.3062257537840414
15154,324,264,-3.3062257537840414,324,268,-3.324845692608809,328,268,-3.362342425080349
15155,328,284,-3.3325089577506386,332,288,-3.3365233034609947,332,284,-3.371775286144347
15156,320,256,-3.206974579164251,324,256,-3.235976257816206,320,252,-3.16369800050882
15157,344,312,-3.1703030052720282,348,312,-3.185792146692909,344,308,-3.2117859222351024
15158,316,252,-3.1445014916918153,320,256,-3.206974579164251,320,252,-3.16369800050882
15159,812.6200245193103,108.81771620839422,0,812,108,-4.289046946529562,811.2055282910057,111.75260810421702,0
15160,811.2055282910057,111.75260810421702,0,812,108,-4.289046946529562,808,108,-4.273731453654979
15161,328,280,-3.3564473877508605,332,280,-3.3986010333176733,328,276,-3.3686629040618525
15162,804,84,-4.257832678424314,800,84,-4.1855231120472425,804,88,-4.320314589383469
15163,309.321951405666,190.19227697234936,0,309.2301475637097,193.22844924221042,0,312,192,-3.0336159410841725
15164,811.964708598144,120.37150935950336,0,812.6200245193103,108.81771620839422,0,811.2055282910057,111.75260810421702,0
15165,812,108,-4.289046946529562,812,104,-4.317637214006847,808,104,-4.297866146993299
15166,309.2301475637097,193.22844924221042,0,309.13834372175336,196.26462151207147,0,312,196,-2.977619277585342
15167,342.36197800862794,311.8260135136976,0,344,312,-3.1703030052720282,344,308,-3.2117859222351024
15168,324,276,-3.3278154297974103,328,280,-3.3564473877508605,328,276,-3.3686629040618525
15169,808,92,-4.35073465705961,804,92,-4.310606247533313,808,96,-4.334168857333471
15170,808,88,-4.363540700518712,804,84,-4.257832678424314,804,88,-4.320314589383469
15171,308,220,-2.826612676403864,312,224,-2.8438265887539598,312,220,-2.82787859384578
15172,312,220,-2.82787859384578,312,224,-2.8438265887539598,316,224,-2.8595888765430626
15173,312,240,-3.003656219319142,316,244,-3.054200421601688,316,240,-3.0098155257230763
15174,316,240,-3.0098155257230763,316,244,-3.054200421601688,320,244,-3.072085122306272
15175,342.36197800862794,311.8260135136976,0,344.8417077383404,314.30574324341006,0,344,312,-3.1703030052720282
15176,344,312,-3.1703030052720282,344.8417077383404,314.30574324341006,0,348,312,-3.185792146692909
15177,342.36197800862794,311.8260135136976,0,344,308,-3.2117859222351024,339.8822482789154,309.3462837839851,0
15178,336,300,-3.2500556950705866,340,300,-3.27914775311375,336,296,-3.2936183042506677
15179,336,300,-3.2500556950705866,336,296,-3.2936183042506677,332,296,-3.253432624158501
15180,320,256,-3.206974579164251,320,260,-3.2445458507183695,324,260,-3.2749299623444865
15181,324,268,-3.324845692608809,324,272,-3.3317464842818145,328,272,-3.370858389220376
15182,316,256,-3.1867099703665707,320,260,-3.2445458507183695,320,256,-3.206974579164251
15183,814.0345207476147,105.88282431257142,0,812,104,-4.317637214006847,812,108,-4.289046946529562
15184,308,224,-2.8444721548413114,312,228,-2.8727988382359664,312,224,-2.8438265887539598
15185,312,224,-2.8438265887539598,312,228,-2.8727988382359664,316,228,-2.8866014258630606
15186,309.2301475637097,193.22844924221042,0,308.44840633849026,199.71430842806834,0,309.13834372175336,196.26462151207147,0
15187,309.13834372175336,196.26462151207147,0,308.44840633849026,199.71430842806834,0,312,200,-2.9305762867351604
15188,309.321951405666,190.19227697234936,0,308.44840633849026,199.71430842806834,0,309.2301475637097,193.22844924221042,0
15189,307.7584689552272,203.1639953440652,0,309.321951405666,190.19227697234936,0,307.0685315720703,206.15372400455334,0
15190,812,96,-4.378529191720288,808,92,-4.35073465705961,808,96,-4.334168857333471
15191,320,268,-3.2920554529600654,324,272,-3.3317464842818145,324,268,-3.324845692608809
15192,332,292,-3.2963214413643147,336,292,-3.3347565564287205,332,288,-3.3365233034609947
15193,332,292,-3.2963214413643147,332,288,-3.3365233034609947,328,288,-3.295507046376339
15194,804,76,-4.082970742080838,800,72,-3.917021660897255,800,76,-4.014699499543913
15195,800,76,-4.014699499543913,800,72,-3.917021660897255,796,72,-3.851126425821146
15196,804,80,-4.174484245528438,800,80,-4.104064349003576,804,84,-4.257832678424314
15197,328,284,-3.3325089577506386,332,284,-3.371775286144347,328,280,-3.3564473877508605
15198,312,244,-3.0486484865028154,316,248,-3.098860805891592,316,244,-3.054200421601688
15199,316,244,-3.054200421601688,316,248,-3.098860805891592,320,248,-3.117148480382848
15200,800,68,-3.8123259993863603,797.6403563872216,67.07668918955964,0,796,68,-3.7504370762238035
15201,796,68,-3.7504370762238035,797.6403563872216,67.07668918955964,0,794.4167077385794,67.94459459491921,0
15202,340,308,-3.188398403215518,344,308,-3.2117859222351024,340,304,-3.2326509552626095
15203,337.4025185492029,306.86655405427257,0,340,308,-3.188398403215518,340,304,-3.2326509552626095
15204,308,228,-2.875128028785596,312,232,-2.91429137078625,312,228,-2.8727988382359664
15205,312,228,-2.8727988382359664,312,232,-2.91429137078625,316,232,-2.9261462115987054
15206,808,84,-4.33134511968669,804,80,-4.174484245528438,804,84,-4.257832678424314
15207,800,72,-3.917021660897255,800,68,-3.8123259993863603,796,68,-3.7504370762238035
15208,307.7584689552272,203.1639953440652,0,312,200,-2.9305762867351604,308.44840633849026,199.71430842806834,0
15209,307.7584689552272,203.1639953440652,0,308,204,-2.881470134408424,312,204,-2.890090573320012
15210,324,280,-3.3137716342666743,328,284,-3.3325089577506386,328,280,-3.3564473877508605
15211,307.0685315720703,206.15372400455334,0,309.321951405666,190.19227697234936,0,309.4137552476224,187.15610470248828,0
15212,308,204,-2.881470134408424,308,208,-2.852857170803302,312,208,-2.859237820871048
15213,812,104,-4.317637214006847,812,100,-4.35182719132532,808,100,-4.31512614118744
15214,808,92,-4.35073465705961,808,88,-4.363540700518712,804,88,-4.320314589383469
15215,816,104,-4.35589792795744,812,100,-4.35182719132532,812,104,-4.317637214006847
15216,316,260,-3.222733737022811,320,264,-3.2741176033027184,320,260,-3.2445458507183695
15217,320,260,-3.2445458507183695,320,264,-3.2741176033027184,324,264,-3.3062257537840414
15218,324,272,-3.3317464842818145,324,276,-3.3278154297974103,328,276,-3.3686629040618525
15219,307.0685315720703,206.15372400455334,0,308,208,-2.852857170803302,308,204,-2.881470134408424
15220,816,104,-4.35589792795744,814.0345207476147,105.88282431257142,0,816.8722358647424,104.70577026457192,0
15221,812.6200245193103,108.81771620839422,0,814.0345207476147,105.88282431257142,0,812,108,-4.289046946529562
15222,340,308,-3.188398403215518,339.8822482789154,309.3462837839851,0,344,308,-3.2117859222351024
15223,337.4025185492029,306.86655405427257,0,339.8822482789154,309.3462837839851,0,340,308,-3.188398403215518
15224,336,304,-3.202263910815256,340,304,-3.2326509552626095,336,300,-3.2500556950705866
15225,332,296,-3.253432624158501,336,296,-3.2936183042506677,332,292,-3.2963214413643147
15226,320,272,-3.2969686239814116,324,276,-3.3278154297974103,324,272,-3.3317464842818145
15227,328.227518549187,295.45979729756317,0,332,296,-3.253432624158501,332,292,-3.2963214413643147
15228,812,96,-4.378529191720288,808,96,-4.334168857333471,812,100,-4.35182719132532
15229,812,92,-4.396010886117894,808,88,-4.363540700518712,808,92,-4.35073465705961
15230,804,72,-3.982579342965335,800,68,-3.8123259993863603,800,72,-3.917021660897255
15231,312,248,-3.0931944596353507,316,252,-3.1445014916918153,316,248,-3.098860805891592
15232,316,248,-3.098860805891592,316,252,-3.1445014916918153,320,252,-3.16369800050882
15233,308,232,-2.9182276279931014,312,236,-2.9603830863568192,312,232,-2.91429137078625
15234,312,232,-2.91429137078625,312,236,-2.9603830863568192,316,236,-2.9677956358752304
15235,306.37859418891344,209.14345266504145,0,308,212,-2.835110018077762,308,208,-2.852857170803302
15236,308,208,-2.852857170803302,308,212,-2.835110018077762,312,212,-2.8393558646723807
15237,306.37859418891344,209.14345266504145,0,307.0685315720703,206.15372400455334,0,309.4137552476224,187.15610470248828,0
15238,307.7584689552272,203.1639953440652,0,307.0685315720703,206.15372400455334,0,308,204,-2.881470134408424
15239,305.464427156204,215.39313546118484,0,308,216,-2.82401428495383,308,212,-2.835110018077762
15240,308,212,-2.835110018077762,308,216,-2.82401428495383,312,216,-2.827274510479036
15241,804,76,-4.082970742080838,800,76,-4.014699499543913,804,80,-4.174484245528438
15242,328,288,-3.295507046376339,332,288,-3.3365233034609947,328,284,-3.3325089577506386
15243,334.9227888194904,304.38682432456005,0,336,304,-3.202263910815256,332.4430590897779,301.90709459484754,0
15244,334.9227888194904,304.38682432456005,0,337.4025185492029,306.86655405427257,0,336,304,-3.202263910815256
15245,336,304,-3.202263910815256,337.4025185492029,306.86655405427257,0,340,304,-3.2326509552626095
15246,324,284,-3.2908912325237614,328,288,-3.295507046376339,328,284,-3.3325089577506386
15247,332.4430590897779,301.90709459484754,0,336,304,-3.202263910815256,336,300,-3.2500556950705866
15248,808,80,-4.246386596594619,804,76,-4.082970742080838,804,80,-4.174484245528438
15249,808,84,-4.33134511968669,804,84,-4.257832678424314,808,88,-4.363540700518712
15250,312,236,-2.9603830863568192,312,240,-3.003656219319142,316,240,-3.0098155257230763
15251,308,236,-2.968380908291867,312,240,-3.003656219319142,312,236,-2.9603830863568192
15252,816,100,-4.395555013452413,812,96,-4.378529191720288,812,100,-4.35182719132532
15253,316,264,-3.250409290909479,320,268,-3.2920554529600654,320,264,-3.2741176033027184
15254,320,264,-3.2741176033027184,320,268,-3.2920554529600654,324,268,-3.324845692608809
15255,324,276,-3.3278154297974103,324,280,-3.3137716342666743,328,280,-3.3564473877508605
15256,316,256,-3.1867099703665707,320,256,-3.206974579164251,316,252,-3.1445014916918153
15257,312,252,-3.1370432079496755,316,256,-3.1867099703665707,316,252,-3.1445014916918153
15258,305.24019750665144,218.65308959684012,0,308,220,-2.826612676403864,308,216,-2.82401428495383
15259,308,216,-2.82401428495383,308,220,-2.826612676403864,312,220,-2.82787859384578
15260,307.0685315720703,206.15372400455334,0,306.37859418891344,209.14345266504145,0,308,208,-2.852857170803302
15261,309.50555908957875,184.11993243262722,0,306.37859418891344,209.14345266504145,0,309.4137552476224,187.15610470248828,0
15262,812,88,-4.397334462041831,808,84,-4.33134511968669,808,88,-4.363540700518712
15263,320,276,-3.290995211493228,324,280,-3.3137716342666743,324,276,-3.3278154297974103
15264,332,300,-3.2101714333302516,336,300,-3.2500556950705866,332,296,-3.253432624158501
15265,305.0159678570989,221.9130437324954,0,308,224,-2.8444721548413114,308,220,-2.826612676403864
15266,308,220,-2.826612676403864,308,224,-2.8444721548413114,312,224,-2.8438265887539598
15267,307.45861486487615,243.0563743980096,0,312,244,-3.0486484865028154,312,240,-3.003656219319142
15268,312,240,-3.003656219319142,312,244,-3.0486484865028154,316,244,-3.054200421601688
15269,332,300,-3.2101714333302516,332,296,-3.253432624158501,330.3352888194824,298.6834459462053,0
15270,804,72,-3.982579342965335,800,72,-3.917021660897255,804,76,-4.082970742080838
15271,804,68,-3.8743075634055817,800.8640050358638,66.2087837842001,0,800,68,-3.8123259993863603
15272,800,68,-3.8123259993863603,800.8640050358638,66.2087837842001,0,797.6403563872216,67.07668918955964,0
15273,797.6403563872216,67.07668918955964,0,800.8640050358638,66.2087837842001,0,761.4363023330685,70.46565315310185,0
15274,316,256,-3.1867099703665707,316,260,-3.222733737022811,320,260,-3.2445458507183695
15275,320,268,-3.2920554529600654,320,272,-3.2969686239814116,324,272,-3.3317464842818145
15276,312.10927530597604,257.3959459461655,0,316,260,-3.222733737022811,316,256,-3.1867099703665707
15277,816.8722358647424,104.70577026457192,0,814.0345207476147,105.88282431257142,0,812.6200245193103,108.81771620839422,0
15278,814.0345207476147,105.88282431257142,0,816,104,-4.35589792795744,812,104,-4.317637214006847
